,episode,shot,caption
1069,5531550228324592939.mp4,1070,a man is laying on a bed and talking
1070,5531550228324592939.mp4,1071,a cat is sitting on a toilet seat
1071,5531550228324592939.mp4,1072,a cat is sitting on a toilet in a bathroom
1072,5531550228324592939.mp4,1073,a person is putting their hand on a pillow
1073,5531550228324592939.mp4,1074,a cat is looking at something and then looks up
1074,5531550228324592939.mp4,1075,a man is lying on a bed and smiling
1075,5531550228324592939.mp4,1076,a man is lying on a bed and smiling
1076,5531550228324592939.mp4,1077,a man is lying on a bed with a cat
1077,5531550228324592939.mp4,1078,a man is dancing in a room with other people
1078,5531550228324592939.mp4,1079,a man is dancing in front of a group of people
1079,5531550228324592939.mp4,1080,a man is walking through a hallway with his arms folded
1080,5531550228324592939.mp4,1081,a woman is sitting on a toilet with her hand to her face
1081,5531550228324592939.mp4,1082,a man is walking in a room with a lot of people
1082,5531550228324592939.mp4,1083,a man in a white shirt and black tie is sitting on a toilet
1083,5531550228324592939.mp4,1084,a man is kissing a woman s hand
1084,5531550228324592939.mp4,1085,a woman is kissing a man in a hallway
1085,5531550228324592939.mp4,1086,a woman is kissing a man s neck
1086,5531550228324592939.mp4,1087,a woman is kissing a man on his cheek
1087,5531550228324592939.mp4,1088,a man is walking in a room with a lot of people
1088,5531550228324592939.mp4,1089,a woman taking a picture of a cat in a bathroom
1089,5531550228324592939.mp4,1090,a man and a woman are standing in a bathroom
1090,5531550228324592939.mp4,1091,a woman is putting her hand on her head
1091,5531550228324592939.mp4,1092,a woman is dancing in a bathroom
1092,5531550228324592939.mp4,1093,a woman in a white dress is standing in a bathroom
1093,5531550228324592939.mp4,1094,a woman is talking to a man who is smiling
1094,5531550228324592939.mp4,1095,a woman in a bathroom holding a phone
1095,5531550228324592939.mp4,1096,a woman is talking to a man who is smiling
1096,5531550228324592939.mp4,1097,a woman is taking a picture of herself in the mirror
1097,5531550228324592939.mp4,1098,a woman is sitting on a couch and smiling
1098,5531550228324592939.mp4,1099,a woman is talking to a man who is smiling
1099,5531550228324592939.mp4,1100,a man and a woman are sitting on a couch
1100,5531550228324592939.mp4,1101,a woman is talking to a man who is smiling
1101,5531550228324592939.mp4,1102,a woman in a white dress is standing in a bathroom
1102,5531550228324592939.mp4,1103,a man and a woman are sitting on a couch and the woman is smiling
1103,5531550228324592939.mp4,1104,a woman is talking to a man who is smiling
1104,5531550228324592939.mp4,1105,a man and a woman are sitting on a couch and the woman is smiling
1105,5531550228324592939.mp4,1106,a woman in a white dress is standing in a bathroom
1106,5531550228324592939.mp4,1107,a woman is walking in a room with a door
1107,5531550228324592939.mp4,1108,a woman in a white dress is standing in a bathroom
1108,5531550228324592939.mp4,1109,a man is dancing in a room with other people
1109,5531550228324592939.mp4,1110,a woman is talking to a man and he smiles
1110,5531550228324592939.mp4,1111,a woman is talking to a man and he smiles
1111,5531550228324592939.mp4,1112,a group of people are dancing in a room
1112,5531550228324592939.mp4,1113,a woman is talking to a man and he looks away
1113,5531550228324592939.mp4,1114,a woman is talking to a man and he is smiling
1114,5531550228324592939.mp4,1115,a woman is talking to a man and he is smiling
1115,5531550228324592939.mp4,1116,a man is talking to a woman and she is smiling
1116,5531550228324592939.mp4,1117,a woman is looking at something and smiling
1117,5531550228324592939.mp4,1118,a woman is talking to a man and he looks away
1118,5531550228324592939.mp4,1119,a woman with long hair is smiling and talking
1119,5531550228324592939.mp4,1120,a man is dancing in a room
1120,5531550228324592939.mp4,1121,a man is walking through a door and then he falls down
1121,5531550228324592939.mp4,1122,a man is talking to another man and then he puts his hand on his face
1122,5531550228324592939.mp4,1123,a man is talking to another man and then he smiles
1123,5531550228324592939.mp4,1124,a man is talking to another man and smiling
1124,5531550228324592939.mp4,1125,a man is talking to a woman and she is smiling
1125,5531550228324592939.mp4,1126,a man is talking to another man and smiling
1126,5531550228324592939.mp4,1127,a man is looking at something and then looks away
1127,5531550228324592939.mp4,1128,a man is talking to a woman and she is smiling
1128,5531550228324592939.mp4,1129,a man is talking to a woman and she is smiling
1129,5531550228324592939.mp4,1130,a man is looking at something and then looks away
1130,5531550228324592939.mp4,1131,a man is talking to a woman and she is smiling
1131,5531550228324592939.mp4,1132,a man is dancing in a room with other people
1132,5531550228324592939.mp4,1133,a man is dancing in a crowd of people
1133,5531550228324592939.mp4,1134,a man is dancing in a crowd of people
1134,5531550228324592939.mp4,1135,a man is walking down a hallway with a backpack
1135,5531550228324592939.mp4,1136,a woman is dancing in a kitchen
1136,5531550228324592939.mp4,1137,a woman is walking in a room with a man
1137,5531550228324592939.mp4,1138,a woman is talking to a man and he is smiling
1138,5531550228324592939.mp4,1139,a woman is talking to a man and he is smiling
1139,5531550228324592939.mp4,1140,a woman is talking to a man and he is smiling
1140,5531550228324592939.mp4,1141,a woman is kissing a man on the cheek
1141,5531550228324592939.mp4,1142,a woman is walking down a hallway and smiling
1142,5531550228324592939.mp4,1143,a woman is talking to a man and he is smiling
1143,5531550228324592939.mp4,1144,a woman is dancing with a man
1144,5531550228324592939.mp4,1145,a man is walking in a room with a lot of people
1145,5531550228324592939.mp4,1146,a man is sitting in a chair and smiling
1146,5531550228324592939.mp4,1147,a man is dancing in a room
1147,5531550228324592939.mp4,1148,a man is walking in a room with a woman
1148,5531550228324592939.mp4,1149,a man is dancing in a room
1149,5531550228324592939.mp4,1150,a man is walking away from a group of people
1150,5531550228324592939.mp4,1151,a man is looking at something and then looks away
1151,5531550228324592939.mp4,1152,a man is walking in a room with a lot of people
1152,5531550228324592939.mp4,1153,a man is talking to a woman and she is talking
1153,5531550228324592939.mp4,1154,a living room with a couch and a table
1154,5531550228324592939.mp4,1155,a man is sitting on a couch and talking
1155,5531550228324592939.mp4,1156,a woman is dancing and singing in a room
1156,5531550228324592939.mp4,1157,a woman is talking to a man and he is smiling
1157,5531550228324592939.mp4,1158,a baby is laying in bed with a stuffed animal
1158,5531550228324592939.mp4,1159,a woman is talking to a man and he is smiling
1159,5531550228324592939.mp4,1160,a woman laying on a bed with a laptop
1160,5531550228324592939.mp4,1161,a woman is smiling and talking to someone
1161,5531550228324592939.mp4,1162,a man laying on a bed with a cell phone
1162,5531550228324592939.mp4,1163,a woman is smiling and talking to someone
1163,5531550228324592939.mp4,1164,a woman is talking to a man and he looks away
1164,5531550228324592939.mp4,1165,a man in a suit is walking through a door
1165,5531550228324592939.mp4,1166,a man is walking through a door and then he falls down
1166,5531550228324592939.mp4,1167,a man is looking at a woman and then she looks away
1167,5531550228324592939.mp4,1168,a man is walking through a door and is <unk> by another man
1168,5531550228324592939.mp4,1169,a man is walking through a door and then he falls down
1169,5531550228324592939.mp4,1170,a man is walking through a door and then he falls down
1170,5531550228324592939.mp4,1171,a woman is pouring a drink into a glass
1171,5531550228324592939.mp4,1172,a woman is drinking from a glass
1172,5531550228324592939.mp4,1173,a man is talking to another man who is sitting in a chair
1173,5531550228324592939.mp4,1174,a woman is drinking from a glass
1174,5531550228324592939.mp4,1175,two men are standing in a kitchen talking
1175,5531550228324592939.mp4,1176,a woman is drinking from a glass
1176,5531550228324592939.mp4,1177,two men are standing in a kitchen talking
1177,5531550228324592939.mp4,1178,a man is talking to a woman and she is smiling
1178,5531550228324592939.mp4,1179,a woman is sitting at a table and smiling
1179,5531550228324592939.mp4,1180,a group of people sitting around a table with food
1180,5531550228324592939.mp4,1181,a man is talking to another man who is smiling
1181,5531550228324592939.mp4,1182,a man is dancing in front of a mirror
1182,5531550228324592939.mp4,1183,a man is talking to a woman and she is smiling
1183,5531550228324592939.mp4,1184,a man is kissing a woman on the cheek
1184,5531550228324592939.mp4,1185,a woman is looking at a mirror and smiling
1185,5531550228324592939.mp4,1186,a man is walking in a room with a woman
1186,5531550228324592939.mp4,1187,a woman is looking at a man and then he smiles
1187,5531550228324592939.mp4,1188,a man is talking to another man and smiling
1188,5531550228324592939.mp4,1189,a woman is looking at a man and then he looks away
1189,5531550228324592939.mp4,1190,a man is looking at something and then looks away
1190,5531550228324592939.mp4,1191,a man is dancing with a woman in a green shirt
1191,5531550228324592939.mp4,1192,a man is talking to a woman in a crowd
1192,5531550228324592939.mp4,1193,a woman is walking through a door with a pink umbrella
1193,5531550228324592939.mp4,1194,a woman is walking down a street while talking on a phone
1194,5531550228324592939.mp4,1195,a woman in a green dress is walking down a path
1195,5531550228324592939.mp4,1196,a man is dancing in front of a crowd of people
1196,5531550228324592939.mp4,1197,a man is walking down a street and then he stops
1197,5531550228324592939.mp4,1198,a man is dancing in front of a crowd
1198,5531550228324592939.mp4,1199,a man is walking down a street and smiling
1199,5531550228324592939.mp4,1200,a woman is looking at a man and then he looks away
1200,5531550228324592939.mp4,1201,a woman is talking to a man and he is smiling
1201,5531550228324592939.mp4,1202,a woman is looking at a man and then he looks away
1202,5531550228324592939.mp4,1203,a woman is talking to a man and he is smiling
1203,5531550228324592939.mp4,1204,a woman is kissing a man on the cheek
1204,5531550228324592939.mp4,1205,a man is kissing a woman s hand
1205,5531550228324592939.mp4,1206,a man and a woman are kissing in a room
1206,5531550228324592939.mp4,1207,a woman is looking at a man and smiling
1207,5531550228324592939.mp4,1208,a man and a woman are kissing in a room
1208,5531550228324592939.mp4,1209,a woman is looking at a man and then he looks away
